case,batch_id,timestamp,t_pct,phase,temp_C,pressure_bar,pH,agitator_rpm,feed_A_Lph,feed_B_Lph,power_kW
C,C_B019,2026-01-17T10:52:40.256036,51.798561151079134,React,61.14473225575211,0.9926318370162751,6.212415054009506,194.82363297568327,22.874827054106284,18.753736332624893,22.099166483045707
C,C_B019,2026-01-17T10:59:14.148481,52.51798561151079,React,61.751036090523996,0.9787177219905109,6.182245709938339,201.81692288173818,21.484955571526967,19.83409104135647,22.905638998133277
C,C_B019,2026-01-17T11:05:48.040926,53.23741007194244,React,61.54083752694931,0.9793753869845911,6.2153519976644205,202.48140052435895,22.497456365558893,18.923359766163586,21.775029143220337
C,C_B019,2026-01-17T11:12:21.933371,53.956834532374096,React,59.67118289199342,0.9525055221006385,6.204690390717454,202.72497423799794,22.778031545668178,18.94494370733217,23.95727880766075
C,C_B019,2026-01-17T11:18:55.825816,54.67625899280576,React,58.10099841645839,0.9553029487701362,6.199505533318568,196.45653082425116,22.358252640027832,19.02315073668896,21.261001644128555
C,C_B019,2026-01-17T11:25:29.718261,55.39568345323741,React,58.24461242725222,0.9497824813847311,6.2473400257376275,194.01292811652462,21.10399627851147,18.518353341912373,21.661637825536896
C,C_B019,2026-01-17T11:32:03.610706,56.115107913669064,React,56.305310890714026,0.9354253460075279,6.232568356470927,187.0037747260437,21.087081798555758,17.868405976284215,21.548327671669565
C,C_B019,2026-01-17T11:38:37.503151,56.83453237410072,React,55.12077650969661,0.9570092843479255,6.1066770844540565,189.8678281688657,22.15424472429733,18.412195277685772,21.267107522626883
C,C_B019,2026-01-17T11:45:11.395596,57.55395683453237,React,53.88292373761802,0.9423835143583321,6.1777632839294,188.99528862616484,20.557076088456498,18.995475372241643,22.746839449190166
C,C_B019,2026-01-17T11:51:45.288041,58.273381294964025,React,52.28292973603188,0.9239009248667549,6.183546527384632,186.54041517340474,20.10183189353174,18.159243462255017,21.314086841742096
C,C_B019,2026-01-17T11:58:19.180486,58.99280575539568,React,50.7616697414876,0.9205489968221489,6.18863308046604,190.50231887613612,20.684037499690273,18.410427359144784,21.39687402649312
C,C_B019,2026-01-17T12:04:53.072931,59.71223021582733,React,50.78709471009877,0.9398636194784364,6.229161911724134,186.49140439544334,21.014513486835448,18.205327706828513,21.023010538153457
C,C_B019,2026-01-17T12:11:26.965376,60.43165467625899,React,48.960642934816484,0.9227872706639363,6.20806285418922,187.292251985693,20.142571505451475,17.546197781041542,19.547379469684927
C,C_B019,2026-01-17T12:18:00.857821,61.15107913669065,React,49.81866018604933,0.9192882052151283,6.197059426208542,184.77651582970714,21.29227288839591,19.63512610695609,21.193545977079744
C,C_B019,2026-01-17T12:24:34.750266,61.8705035971223,React,47.58366828760921,0.9206935753312433,6.198208991750977,180.08232802154268,19.615656392678183,17.358970955514508,20.59212792977429
C,C_B019,2026-01-17T12:31:08.642711,62.589928057553955,React,46.55748221120132,0.9227406939220307,6.183223183593168,185.68721957958493,21.200935723037194,19.209087462012715,20.35967136780254
C,C_B019,2026-01-17T12:37:42.535156,63.30935251798561,React,44.139834649173515,0.9143255858241337,6.170601772925275,186.80314586392052,20.67499340866197,17.904291998543055,21.213072511652165
C,C_B019,2026-01-17T12:44:16.427601,64.02877697841727,React,43.10761386915918,0.8997306822503042,6.230679363706011,180.06811606484908,20.270183895565147,18.576395607568774,21.13371044735794
C,C_B019,2026-01-17T12:50:50.320046,64.74820143884892,React,43.830793810692875,0.9012345375297104,6.172739884182677,184.6202497171544,20.871783313442975,16.884935062064102,19.79628727394064
C,C_B019,2026-01-17T12:57:24.212490,65.46762589928058,Hold,42.05100969067646,0.9192426242241706,6.18740361886943,175.7424586535107,19.259943477765272,18.21653149157004,20.405605754426148
C,C_B019,2026-01-17T13:03:58.104935,66.18705035971223,Hold,43.05320922916217,0.9014521621666208,6.163187376809387,175.7800013447757,20.369743226348216,17.622011915033884,20.78406909671777
C,C_B019,2026-01-17T13:10:31.997380,66.90647482014388,Hold,42.61691827884694,0.8738688282615954,6.206043632187311,184.41265230682518,19.133597145737806,16.194155695581983,19.70559529408558
C,C_B019,2026-01-17T13:17:05.889825,67.62589928057554,Hold,42.08165596536487,0.8933433610913237,6.240104393491488,175.79799122713095,20.041849810162,17.437503714626782,20.442719906373902
C,C_B019,2026-01-17T13:23:39.782270,68.34532374100719,Hold,40.00574288500504,0.9081793724205769,6.185915082616153,179.5077213185242,19.425519356089676,17.259400300368004,20.487544749379527
C,C_B019,2026-01-17T13:30:13.674715,69.06474820143885,Hold,40.207175284817666,0.8806508600272216,6.191217263973442,169.1523177785585,19.814968186098646,17.187045562037635,19.691486833097965
C,C_B019,2026-01-17T13:36:47.567160,69.7841726618705,Hold,39.821138728643255,0.8920768854425376,6.161953962031806,172.47000687138876,19.546812940898892,16.986848423268178,19.826860088467544
C,C_B019,2026-01-17T13:43:21.459605,70.50359712230215,Hold,40.09653833076719,0.902079101577794,6.153894730700844,170.58789560441673,18.685627400135754,15.645435334985372,19.350915110064086
C,C_B019,2026-01-17T13:49:55.352050,71.22302158273381,Hold,39.9569763527515,0.8754597302462531,6.169981573377586,173.3232614436422,20.413680637772785,16.556552369297524,21.07995924417236
C,C_B019,2026-01-17T13:56:29.244495,71.94244604316546,Hold,38.645563390782584,0.8744330505284891,6.132777422419402,166.60612595914944,19.45698134438337,15.831130688233937,20.03516308029162
C,C_B019,2026-01-17T14:03:03.136940,72.66187050359711,Hold,39.724930188387894,0.8627125402831424,6.1438661936007835,163.4951162208996,20.869874314649106,15.775855335018695,20.712087727697867
C,C_B019,2026-01-17T14:09:37.029385,73.38129496402877,Hold,39.33742224384122,0.9067679046670173,6.182132931179627,168.18243000157264,20.407465150380123,15.573784050585756,21.745537906600273
C,C_B019,2026-01-17T14:16:10.921830,74.10071942446042,Hold,38.529415287468474,0.9006658689061039,6.167527768894272,160.26535192853834,18.921535090879523,15.689566287758794,19.94225107630126
C,C_B019,2026-01-17T14:22:44.814275,74.82014388489208,Hold,39.86796338625624,0.8769269071097079,6.13372276012253,158.95777480951594,19.254486967414362,16.37518224448671,20.761746711058326
C,C_B019,2026-01-17T14:29:18.706720,75.53956834532374,Hold,39.02485865823508,0.9036191760976343,6.111768434380925,155.792689299503,20.779595532379666,16.408271047342755,19.915864692628972
C,C_B019,2026-01-17T14:35:52.599165,76.2589928057554,Hold,37.01223553571657,0.853105496856261,6.152146824123461,158.27391629650387,19.935995694668755,16.14446870892355,19.906525149397016
C,C_B019,2026-01-17T14:42:26.491610,76.97841726618705,Hold,39.11554805180837,0.8835942883050184,6.134187385938156,161.04704152588354,19.75901547635065,14.931448698250925,20.67723613546239
C,C_B019,2026-01-17T14:49:00.384055,77.6978417266187,Hold,36.96427723294011,0.8701447871877372,6.116687106792303,157.70487363070694,20.785556386314596,14.506327085706838,20.491995634796044
C,C_B019,2026-01-17T14:55:34.276500,78.41726618705036,Hold,38.539393356474726,0.8576048856545193,6.155202982440725,157.05087372400357,20.629375276851626,15.796680030070586,21.043294328051836
C,C_B019,2026-01-17T15:02:08.168945,79.13669064748201,Hold,39.79105119006539,0.9070014195778978,6.124970018843808,151.4625712131543,20.498968648477323,14.559621499748305,20.026721774295424
C,C_B019,2026-01-17T15:08:42.061389,79.85611510791367,Hold,38.12235804949464,0.8843348670837489,6.176837035134497,148.26306295824259,20.49939770461249,15.930065109441463,20.071814890156592
C,C_B019,2026-01-17T15:15:15.953834,80.57553956834532,CoolDown,40.089812922728896,0.8975755003367589,6.068696545270808,149.55605762929568,21.12678848310317,15.304575865405386,19.378907597512217
C,C_B019,2026-01-17T15:21:49.846279,81.29496402877697,CoolDown,38.40596001382506,0.915838674454824,6.087903676052629,153.91035282100478,20.873485996301074,15.202381951651816,19.672196843610635
C,C_B019,2026-01-17T15:28:23.738724,82.01438848920863,CoolDown,39.7415512471649,0.8721303861336102,6.04881219297357,148.11475989166058,19.625240506741854,15.64641260909554,18.5837790475997
C,C_B019,2026-01-17T15:34:57.631169,82.73381294964028,CoolDown,40.19827702592096,0.8807944502753794,6.05817493172563,149.01368623454107,19.408373891461274,16.016048840611365,20.30539065454367
C,C_B019,2026-01-17T15:41:31.523614,83.45323741007194,CoolDown,38.837522021575275,0.9000062799109496,6.084975228999128,143.81703905935484,20.595008496810305,15.286336364786925,20.274905849778865
C,C_B019,2026-01-17T15:48:05.416059,84.17266187050359,CoolDown,39.26035204950432,0.8978280149167551,6.013604466005276,146.3597590818661,20.370553079746582,14.586692561374658,19.645321221152063
C,C_B019,2026-01-17T15:54:39.308504,84.89208633093524,CoolDown,40.825667205812266,0.8861370124400119,6.00391136473777,145.25613848334686,19.7953078287178,14.893270289980945,20.073096971542498
C,C_B019,2026-01-17T16:01:13.200949,85.6115107913669,CoolDown,38.99981945419856,0.9310761907627272,6.054890119740103,153.14184291237223,18.912862912964073,14.629481546492256,20.393565930144298
C,C_B019,2026-01-17T16:07:47.093394,86.33093525179856,CoolDown,38.12008880738618,0.926561061355965,6.052309001839152,148.6158894333785,19.142908269222644,15.57354214560942,19.346329415342318
C,C_B019,2026-01-17T16:14:20.985839,87.05035971223022,CoolDown,39.44843866942028,0.9117879152748379,6.066874284344945,156.01124157119634,20.08366557235095,14.025832754240625,20.661536508993134
C,C_B019,2026-01-17T16:20:54.878284,87.76978417266187,CoolDown,39.05767737975339,0.9043310146079719,6.0114278512313,150.57367537572088,18.9881271148732,14.02066516548938,20.382532217958595
C,C_B019,2026-01-17T16:27:28.770729,88.48920863309353,CoolDown,41.10492896181648,0.9109826696636946,6.031519042054346,150.58702688174134,20.62889505630064,15.921615499095672,20.91995016873192
C,C_B019,2026-01-17T16:34:02.663174,89.20863309352518,CoolDown,39.976984631975135,0.9155772893930076,6.021876349137204,151.55765942640906,20.703847799958524,15.524485556029935,20.33482708604138
C,C_B019,2026-01-17T16:40:36.555619,89.92805755395683,CoolDown,39.97301048326912,0.9323154471717624,5.99738014466857,143.8162319669259,21.488347765585836,15.036309472267167,20.52614845157921
C,C_B019,2026-01-17T16:47:10.448064,90.64748201438849,CoolDown,40.709882677927354,0.9385257406662157,6.012461421294269,150.1652894860282,20.604077080712667,16.001165235546384,19.701927267689925
C,C_B019,2026-01-17T16:53:44.340509,91.36690647482014,CoolDown,40.53605994448578,0.941731538992595,6.017084728698441,156.29062184957638,21.263714185272608,14.594801161371398,20.723057370460012
C,C_B019,2026-01-17T17:00:18.232954,92.0863309352518,CoolDown,40.41767176914268,0.966239852726057,5.971375072767086,148.04157888959853,19.407267819649494,15.404523565393694,20.863600317856243
C,C_B019,2026-01-17T17:06:52.125399,92.80575539568345,CoolDown,40.93214835734291,0.9750754375874261,6.000747940954064,149.30594055024227,20.258448021570384,13.834540366765967,21.983507780946187
C,C_B019,2026-01-17T17:13:26.017844,93.5251798561151,Transfer,40.65043616723871,0.9586272098861182,6.0327075690748195,151.59955852211445,19.84468734109397,15.384859613614775,20.75003256281729
C,C_B019,2026-01-17T17:19:59.910288,94.24460431654676,Transfer,40.38054654801457,0.9356273934003421,6.013053707181404,147.88538213073662,20.152964183392,14.750591876159048,21.23755915760474
C,C_B019,2026-01-17T17:26:33.802733,94.96402877697841,Transfer,39.9978498396044,0.9649995005343971,5.992095196080039,144.54408956867488,19.53339039153018,13.497591071229698,20.084816730593936
C,C_B019,2026-01-17T17:33:07.695178,95.68345323741006,Transfer,41.27237979006323,0.9504528475233937,5.985241696619071,149.69502747881137,20.893039738340505,15.153191636913617,19.112229240921007
C,C_B019,2026-01-17T17:39:41.587623,96.40287769784172,Transfer,39.96040629473139,0.9957201469559878,6.033769749979147,149.7122661695351,21.13913577135543,15.304070897786563,20.03939689259439
C,C_B019,2026-01-17T17:46:15.480068,97.12230215827337,Transfer,41.01057066458312,0.9943425965858722,5.98492689537226,147.18779371145345,19.62183094939858,15.77553764856759,21.246717836310342
C,C_B019,2026-01-17T17:52:49.372513,97.84172661870502,Transfer,40.442130279474114,0.976799819014738,6.035088649597039,144.76140959837363,19.31631419381754,14.103245070867535,20.75419875899158
C,C_B019,2026-01-17T17:59:23.264958,98.56115107913669,CIP,42.410601028383326,0.9910283728145068,5.95836720770074,145.71042913422372,21.25168476626696,15.708465693265413,19.52577508513387
C,C_B019,2026-01-17T18:05:57.157403,99.28057553956835,CIP,41.52284665726903,0.9804316886202822,6.06226812533141,152.5014771071543,19.012583564551434,14.940172893082616,20.236240838481486
C,C_B019,2026-01-17T18:12:31.049848,100.0,CIP,40.64727416908854,0.9800202637553798,6.032355474180938,147.87822341012625,20.25232415177081,14.664207580302424,20.988470885856064
C,C_B020,2026-01-17T05:30:00,0.0,Charge,23.259446526903538,0.9835705272673265,5.605099015059842,149.7150710407866,20.15171375571008,15.145449390503403,18.97012766640444
C,C_B020,2026-01-17T05:36:46.943251,0.7194244604316546,Charge,22.549228381702275,0.9961108992902045,5.634225962530452,150.5517152069754,19.575793599587676,15.23616628390208,20.301364041518205
C,C_B020,2026-01-17T05:43:33.886502,1.4388489208633093,Charge,22.640447682743712,1.0158583537425756,5.62640299073338,149.10847959627264,18.4211154997448,14.129062720998535,17.827107135677565
C,C_B020,2026-01-17T05:50:20.829753,2.158273381294964,Charge,23.99699859777938,1.0035109567899354,5.611065608387768,145.80933643363065,21.298715595916885,15.630026661440068,18.29545559734524
C,C_B020,2026-01-17T05:57:07.773004,2.8776978417266186,Charge,21.629923981455974,1.0321720712129248,5.612284545478191,146.54250166342302,18.726622317983747,14.873776408645456,17.15690499003954
C,C_B020,2026-01-17T06:03:54.716255,3.597122302158273,Charge,20.974238596996226,1.0022972557451082,5.60551614948155,158.61103342012652,19.55204511544594,15.375613175499462,18.40251284906776
C,C_B020,2026-01-17T06:10:41.659506,4.316546762589928,Charge,22.798949873075227,1.0254239698221357,5.596678453601632,156.31789690548186,21.639130058700182,14.563414364229773,19.313965027515867
C,C_B020,2026-01-17T06:17:28.602757,5.0359712230215825,Charge,22.092975310456456,1.028959009573124,5.63232398113119,146.07368541065136,20.064778552347196,14.005587941138119,18.868171200998496
C,C_B020,2026-01-17T06:24:15.546008,5.755395683453237,Charge,22.23732726808432,1.0223508670186645,5.610598573261353,147.46733065540275,19.003178754988877,14.67023602327918,18.51705930875769
C,C_B020,2026-01-17T06:31:02.489259,6.474820143884892,Charge,23.336498811226406,1.046037040319971,5.67021177596393,148.51628649285885,20.20325347764722,14.23303284679195,19.778455686978706
C,C_B020,2026-01-17T06:37:49.432510,7.194244604316546,Charge,23.86887886813248,1.0696699729770183,5.659963371706123,148.34145674862225,19.820587695418187,16.070640055966695,19.882470551677073
C,C_B020,2026-01-17T06:44:36.375761,7.913669064748201,Charge,23.0892974602108,1.0445448540016453,5.6508797412898435,152.94533077584924,19.85547648298218,14.575731018092602,17.488200358200352
C,C_B020,2026-01-17T06:51:23.319012,8.633093525179856,Charge,22.88346741662497,1.0903936088563237,5.666350177577703,155.84600724964278,20.553144201080496,15.309287092436886,19.288153752931034
C,C_B020,2026-01-17T06:58:10.262263,9.35251798561151,Charge,27.639938588937486,1.097337321799242,5.62369727105315,150.57349343932873,20.58172022620585,15.241319981717302,20.124690725972414
C,C_B020,2026-01-17T07:04:57.205514,10.071942446043165,HeatUp,24.48110726490076,1.073628598376058,5.6729117297995275,148.71100482473847,20.48679197124295,14.756644723144522,18.661102966849274
C,C_B020,2026-01-17T07:11:44.148764,10.79136690647482,HeatUp,25.39364683484996,1.0704455530821149,5.665955446641904,141.1695054967279,19.163017477891636,15.42985676557035,19.869723751959512
C,C_B020,2026-01-17T07:18:31.092015,11.510791366906474,HeatUp,24.693276714373834,1.0868661825496113,5.640914923564927,146.68665024427335,19.543900971822616,14.311822759570214,18.824888085330837
C,C_B020,2026-01-17T07:25:18.035266,12.230215827338128,HeatUp,26.558738223993288,1.0820066711306895,5.6480011299150785,158.39558333270836,20.714274495789027,16.48245518417781,19.60374423124683
C,C_B020,2026-01-17T07:32:04.978517,12.949640287769784,HeatUp,25.151674361864757,1.0573850484228389,5.682183098824594,156.40323239535738,20.111207530724577,15.465620133072015,18.02147350358528
C,C_B020,2026-01-17T07:38:51.921768,13.66906474820144,HeatUp,27.488531191721677,1.0791093164337728,5.701275022798504,158.30128382954481,19.286613124941415,14.12721741205263,18.742594483291313
C,C_B020,2026-01-17T07:45:38.865019,14.388489208633093,HeatUp,29.345675628178103,1.0869831374800252,5.722714168121852,162.31126700171038,21.20205636584988,15.316219083815025,20.635002185962826
C,C_B020,2026-01-17T07:52:25.808270,15.107913669064747,HeatUp,25.267739468870193,1.10652050444097,5.6927108161315,148.80234433155564,19.69797646344968,14.748921320349668,20.582250764688144
C,C_B020,2026-01-17T07:59:12.751521,15.827338129496402,HeatUp,27.342546957424332,1.0944080195479893,5.7676652700139766,160.5789153651133,20.497701457331534,14.692129853239571,20.615968989600766
C,C_B020,2026-01-17T08:05:59.694772,16.546762589928058,HeatUp,26.63623784825586,1.0801762585856114,5.713318690586441,166.5430972522551,20.682791807864984,14.054946867220767,19.49361296949274
C,C_B020,2026-01-17T08:12:46.638023,17.26618705035971,HeatUp,28.549381533282514,1.106407301611653,5.768733648704862,162.9342502255274,20.611901259970555,14.384129710660131,19.19461967851846
C,C_B020,2026-01-17T08:19:33.581274,17.985611510791365,HeatUp,29.062816675093366,1.120647912356201,5.713102645041252,172.68692561552484,20.939699161923624,14.581242195271091,20.41873401758989
C,C_B020,2026-01-17T08:26:20.524525,18.70503597122302,HeatUp,27.991084202483695,1.1140680770301024,5.7982093866428945,174.04520460099843,21.320250099545657,14.156027044682707,19.31003833252417
C,C_B020,2026-01-17T08:33:07.467776,19.424460431654676,HeatUp,28.61631740210718,1.1176270905750332,5.758020191537949,172.05899779577277,19.22037392745705,15.326965113473042,19.809067806480964
C,C_B020,2026-01-17T08:39:54.411027,20.14388489208633,HeatUp,31.21107850497187,1.0965197526535373,5.791605718570929,169.9403934438669,19.94567960651422,15.617128204740348,19.597063675644154
C,C_B020,2026-01-17T08:46:41.354278,20.863309352517984,HeatUp,31.34511149467816,1.1162834777204298,5.7988304118561,176.51339681813465,21.192972094169658,15.779638858772362,20.41690728648752
C,C_B020,2026-01-17T08:53:28.297529,21.58273381294964,HeatUp,32.01130269918429,1.1313808517198454,5.786748124565323,169.49487640889512,21.648232485911443,15.458632943090386,19.667367430303198
C,C_B020,2026-01-17T09:00:15.240780,22.302158273381295,HeatUp,32.90366191808945,1.1026342421405957,5.88547057452921,176.62080810322198,20.275726593188843,15.843323938723273,19.574036399565003
C,C_B020,2026-01-17T09:07:02.184031,23.02158273381295,HeatUp,32.113835829872315,1.1217704901219927,5.846117170693189,180.59595836514157,21.047154568286754,14.473107197172448,19.195660549296473
C,C_B020,2026-01-17T09:13:49.127282,23.741007194244602,HeatUp,34.29330385373545,1.1311881968908264,5.860193950992085,178.46818790310877,20.481625453056868,14.229142901510365,20.956004020357174
C,C_B020,2026-01-17T09:20:36.070533,24.460431654676256,HeatUp,34.366549452027904,1.1156647734133904,5.885303018291087,177.2341919608526,21.256247615457276,14.858987909647949,19.665180371207224
C,C_B020,2026-01-17T09:27:23.013784,25.179856115107913,React,35.67182254596858,1.117942395015673,5.893409363633714,173.47570063301458,22.172329559235205,15.450906369670673,19.7851592710754
C,C_B020,2026-01-17T09:34:09.957035,25.899280575539567,React,36.75846814063578,1.1177757434581386,5.9432103925509505,182.41433145601954,22.92312668782819,14.221444510777303,21.292623104654496
C,C_B020,2026-01-17T09:40:56.900286,26.61870503597122,React,37.53400832643625,1.1338696251223856,5.894285289951422,179.78813466587508,22.425772458070124,14.301788341919865,21.575040599992985
C,C_B020,2026-01-17T09:47:43.843537,27.33812949640288,React,38.97042962747732,1.1281395547908721,5.868281386960065,183.59470402972644,23.090807761858965,14.737384475649726,21.547403976789617
C,C_B020,2026-01-17T09:54:30.786788,28.057553956834532,React,40.969245942514256,1.0900592034766605,5.9573567009036195,193.02172182121495,22.85886877404844,15.401048202677828,22.601183651135393
C,C_B020,2026-01-17T10:01:17.730039,28.776978417266186,React,42.76098378106259,1.0950649186096844,5.998336873006136,183.11374490317183,22.287575771364416,15.687297394799613,20.41436656941995
C,C_B020,2026-01-17T10:08:04.673290,29.49640287769784,React,43.7139597723449,1.0895780401633286,5.894294836700543,192.17362233367805,22.29062637442567,15.447878941784934,21.205664074717394
C,C_B020,2026-01-17T10:14:51.616541,30.215827338129493,React,45.003180395770556,1.1050612159548268,5.961392839502489,187.3761951227008,22.626662539320304,15.124496734171425,20.351451724621526
C,C_B020,2026-01-17T10:21:38.559791,30.93525179856115,React,45.660898984409236,1.1377234751548435,6.0118607077376875,188.68455028821813,23.23107477083608,15.09502521674619,21.05659680368918
C,C_B020,2026-01-17T10:28:25.503042,31.654676258992804,React,46.265994855483186,1.0972549762668937,5.971634913388636,182.82013939149616,23.585320314962456,16.109815853818805,20.62461729014416
C,C_B020,2026-01-17T10:35:12.446293,32.37410071942446,React,47.55274439717969,1.092372101424782,6.037610582506046,189.93989104948216,22.438787290619477,15.917943735035033,21.543130281957303
C,C_B020,2026-01-17T10:41:59.389544,33.093525179856115,React,50.95329392049489,1.081994221597243,6.040599626070205,192.67172776740443,23.8245951280503,16.40818436795222,22.4210216751787
C,C_B020,2026-01-17T10:48:46.332795,33.81294964028777,React,52.58954638496953,1.1127116666144174,6.119416022718263,197.8526520687916,24.75004476465808,14.961863756785556,20.968850953353254
C,C_B020,2026-01-17T10:55:33.276046,34.53237410071942,React,54.00487688326354,1.0999657349495648,6.108536637105632,197.1650292293899,24.715473156585674,14.7106301371281,21.910238557529464
C,C_B020,2026-01-17T11:02:20.219297,35.25179856115108,React,54.10303532629881,1.0977149893230012,6.075757536027268,193.72851940397555,24.251896534076664,16.112692138781153,21.770546880132127
C,C_B020,2026-01-17T11:09:07.162548,35.97122302158273,React,56.30622719547888,1.062834155122577,6.115649943882982,199.7366553950753,25.480211342713154,15.886831313672241,21.2810743620984
C,C_B020,2026-01-17T11:15:54.105799,36.690647482014384,React,56.8341761808585,1.099487867364903,6.071658832668319,194.1752623141972,24.6239097610422,15.630281106839048,22.52213583357544
C,C_B020,2026-01-17T11:22:41.049050,37.41007194244604,React,57.608186134869314,1.0568928571127831,6.077750530831927,197.29580611173378,24.256126594767494,15.828972580660704,21.977292033097946
C,C_B020,2026-01-17T11:29:27.992301,38.1294964028777,React,59.85574456512257,1.0759330603511836,6.13868929788781,193.65594646703636,24.031359888140912,16.7219630616844,21.816680039604528
C,C_B020,2026-01-17T11:36:14.935552,38.84892086330935,React,59.9361851162606,1.0950634995140227,6.077842216400184,188.7021481594822,25.19567885503542,16.435912200813384,22.803516098566188
C,C_B020,2026-01-17T11:43:01.878803,39.568345323741006,React,60.76853645968719,1.0554232949657893,6.120623210056818,201.86066820253407,26.00739257537258,16.197232515774463,22.272025399415273
C,C_B020,2026-01-17T11:49:48.822054,40.28776978417266,React,61.2742837879545,1.0401977204054491,6.074115548685447,203.82893301291793,25.400358659302068,16.51675173667233,21.712553031622885
C,C_B020,2026-01-17T11:56:35.765305,41.007194244604314,React,63.4145299230236,1.080456549399236,6.1303718278445,205.37416261077018,25.252629357072827,17.202984509768136,23.448026566052746
C,C_B020,2026-01-17T12:03:22.708556,41.72661870503597,React,64.0400625331253,1.1044840369772224,6.161199474348599,206.1092985483549,25.26935109474993,16.408785492994497,23.296596419126423
C,C_B020,2026-01-17T12:10:09.651807,42.44604316546762,React,64.72138056240001,1.0683373386119843,6.1725873901431845,194.55192955356463,24.065070145338364,17.92683522468102,21.608438318304806
C,C_B020,2026-01-17T12:16:56.595058,43.16546762589928,React,66.66154101084774,1.028553279936951,6.160381869184789,198.28785433409462,23.90098779783921,18.089490880096818,22.725685004302488
C,C_B020,2026-01-17T12:23:43.538309,43.884892086330936,React,64.8419936121367,1.0705845988075433,6.174629564149879,202.57053005594443,24.038682932938162,17.233920887992788,22.3821044131633
C,C_B020,2026-01-17T12:30:30.481560,44.60431654676259,React,63.405757157258414,1.0474077326490105,6.210998789083769,195.29304103779438,24.72857791661477,18.627108109502895,21.656675252969166
C,C_B020,2026-01-17T12:37:17.424811,45.32374100719424,React,66.96177748651168,1.0512078119471355,6.1252718879840335,200.32616712098854,23.988176188775714,18.525499321121448,21.6624477091859
C,C_B020,2026-01-17T12:44:04.368062,46.0431654676259,React,67.11601122397202,1.0191719929366723,6.167485217877586,198.27839175801958,24.757130393104173,17.61132444842177,22.8629173014748
C,C_B020,2026-01-17T12:50:51.311313,46.76258992805755,React,66.63914375310405,1.0279424607329835,6.184014717585724,198.44621788965966,23.28321917909272,16.943313662308096,22.09207794492654
C,C_B020,2026-01-17T12:57:38.254564,47.482014388489205,React,64.83131350383798,1.0207892807564347,6.184079552688335,197.46393889958213,23.245143426471945,17.40019838225945,23.096414574523465
C,C_B020,2026-01-17T13:04:25.197815,48.20143884892086,React,65.34210573378623,1.028294186349374,6.210963957731984,193.77134058642918,23.675700138884892,17.46867211367517,22.730163183297037
C,C_B020,2026-01-17T13:11:12.141066,48.92086330935251,React,65.31100933006485,1.016639482509278,6.1695407442759915,192.51312047497274,22.983743115092768,18.12584923112934,23.189238725046092
C,C_B020,2026-01-17T13:17:59.084317,49.64028776978417,React,63.945899961098654,1.0395815134788744,6.151513924146621,194.49080916716755,23.850139699336207,19.202037094725764,23.738797720116807
C,C_B020,2026-01-17T13:24:46.027568,50.35971223021583,React,63.73552758897282,1.0271522870462855,6.14396461820501,202.42542591227473,23.48175466330828,18.905437240114317,23.80299440575579
C,C_B020,2026-01-17T13:31:32.970819,51.07913669064748,React,63.00225325435101,1.0022536104903856,6.1675706626342945,197.24879773733193,23.82177620270829,18.47307550985138,21.031465520028252
C,C_B020,2026-01-17T13:38:19.914069,51.798561151079134,React,63.14543347248856,1.0217061404125516,6.197702113277057,197.60765175212052,22.012471845375675,18.92448162042453,21.9083075477308
C,C_B020,2026-01-17T13:45:06.857320,52.51798561151079,React,60.972757636036874,0.9868842240049065,6.190967782388458,197.46965059129312,22.841511978345153,18.281820950663022,22.706612441624547
C,C_B020,2026-01-17T13:51:53.800571,53.23741007194244,React,59.6592569321393,0.9479638982991506,6.213224945543754,185.79738629828876,23.787275677465512,18.390236255445295,22.845656911842426
C,C_B020,2026-01-17T13:58:40.743822,53.956834532374096,React,58.43098739865806,0.9770770616123693,6.1247561369529055,187.88698233757543,21.898823042728505,19.340116418582472,23.36053561463618
C,C_B020,2026-01-17T14:05:27.687073,54.67625899280576,React,59.046567218011575,0.9539540556930302,6.178201100024992,190.602054556229,20.44549669182739,18.320692244643904,20.735762620534235
C,C_B020,2026-01-17T14:12:14.630324,55.39568345323741,React,58.129261257841556,0.9820010149139748,6.263711208148621,190.26982339635776,20.61064965183052,19.70887850184159,22.681642382233118
C,C_B020,2026-01-17T14:19:01.573575,56.115107913669064,React,55.74982073019473,0.9628802085694771,6.23225899319528,197.00445553652364,22.145403656517818,18.669878563246993,22.437616307136615
C,C_B020,2026-01-17T14:25:48.516826,56.83453237410072,React,55.132448020288805,0.9498850684100875,6.219465298205448,187.83368371463322,22.54162730652933,19.39948714719038,21.264778353607326
C,C_B020,2026-01-17T14:32:35.460077,57.55395683453237,React,53.832111856701836,0.9732169486675315,6.164626793861316,192.91776198164158,21.238250637503395,18.64497803231543,23.601697149374278
C,C_B020,2026-01-17T14:39:22.403328,58.273381294964025,React,53.952085413886145,0.9654207194514008,6.135954986636582,189.16772470713536,21.129091693143923,18.80761843107986,21.56098175256145
C,C_B020,2026-01-17T14:46:09.346579,58.99280575539568,React,52.16124786327715,0.9443592058817206,6.219956366469903,191.98282047070484,20.812626872426662,18.407912499319174,22.091684331175017
C,C_B020,2026-01-17T14:52:56.289830,59.71223021582733,React,51.13418809446008,0.9533339979130174,6.208456574426057,188.27930627240562,20.82595562690825,17.74989251119334,20.846850418978686
